1.969999999999999973e+00, 1.436552786917216373e+01
1.979999999999999982e+00, 1.444990126411739695e+01
1.989999999999999991e+00, 1.453433723898089625e+01
2.000000000000000000e+00, 1.461883543334575819e+01
2.010000000000000231e+00, 1.470339549140979685e+01
2.020000000000000018e+00, 1.478801706193745247e+01
2.030000000000000249e+00, 1.487269979821239119e+01
2.040000000000000036e+00, 1.495744335799076019e+01
2.049999999999999822e+00, 1.504224740345509836e+01
2.060000000000000053e+00, 1.512711160116888287e+01
2.069999999999999840e+00, 1.521203562203170812e+01
2.080000000000000071e+00, 1.529701914123507756e+01
2.089999999999999858e+00, 1.538206183821880124e+01
2.100000000000000089e+00, 1.546716339662799022e+01
2.109999999999999876e+00, 1.555232350427062649e+01
2.120000000000000107e+00, 1.563754185307571198e+01
2.129999999999999893e+00, 1.572281813905198078e+01
2.140000000000000124e+00, 1.580815206224715119e+01
2.149999999999999911e+00, 1.589354332670773573e+01
2.160000000000000142e+00, 1.597899164043936970e+01
2.169999999999999929e+00, 1.606449671536767454e+01
2.180000000000000160e+00, 1.615005826729962379e+01
2.189999999999999947e+00, 1.623567601588541720e+01
2.200000000000000178e+00, 1.632134968458085922e+01
2.209999999999999964e+00, 1.640707900061020297e+01
2.220000000000000195e+00, 1.649286369492950044e+01
2.229999999999999982e+00, 1.657870350219039679e+01
2.240000000000000213e+00, 1.666459816070440070e+01
2.250000000000000000e+00, 1.675054741240761302e+01
2.260000000000000231e+00, 1.683655100282588535e+01
2.270000000000000018e+00, 1.692260868104042970e+01
2.280000000000000249e+00, 1.700872019965385462e+01
2.290000000000000036e+00, 1.709488531475662398e+01
2.300000000000000266e+00, 1.718110378589394571e+01
2.310000000000000053e+00, 1.726737537603304418e+01
2.319999999999999840e+00, 1.735369985153085537e+01
2.330000000000000071e+00, 1.744007698210211998e+01
2.339999999999999858e+00, 1.752650654078784243e+01
2.350000000000000089e+00, 1.761298830392416548e+01
2.359999999999999876e+00, 1.769952205111159316e+01
2.370000000000000107e+00, 1.778610756518460079e+01
2.379999999999999893e+00, 1.787274463218160747e+01
2.390000000000000124e+00, 1.795943304131529672e+01
2.399999999999999911e+00, 1.804617258494330301e+01
2.410000000000000142e+00, 1.813296305853923940e+01
2.419999999999999929e+00, 1.821980426066406267e+01
2.430000000000000160e+00, 1.830669599293777594e+01
2.439999999999999947e+00, 1.839363806001147239e+01
2.450000000000000178e+00, 1.848063026953969157e+01
2.459999999999999964e+00, 1.856767243215309549e+01
2.470000000000000195e+00, 1.865476436143147154e+01
2.479999999999999982e+00, 1.874190587387703388e+01
2.490000000000000213e+00, 1.882909678888803739e+01
2.500000000000000000e+00, 1.891633692873268657e+01
2.510000000000000231e+00, 1.900362611852333927e+01
2.520000000000000018e+00, 1.909096418619101598e+01
2.530000000000000249e+00, 1.917835096246017557e+01
2.540000000000000036e+00, 1.926578628082378586e+01
2.550000000000000266e+00, 1.935326997751866784e+01
2.560000000000000053e+00, 1.944080189150111693e+01
2.569999999999999840e+00, 1.952838186442279067e+01
2.580000000000000071e+00, 1.961600974060685942e+01
2.589999999999999858e+00, 1.970368536702443052e+01
2.600000000000000089e+00, 1.979140859327121760e+01
2.609999999999999876e+00, 1.987917927154446218e+01
2.620000000000000107e+00, 1.996699725662012170e+01
2.629999999999999893e+00, 2.005486240583028135e+01
2.640000000000000124e+00, 2.014277457904083235e+01
2.649999999999999911e+00, 2.023073363862936347e+01
2.660000000000000142e+00, 2.031873944946331179e+01
2.669999999999999929e+00, 2.040679187887833734e+01
2.680000000000000160e+00, 2.049489079665691094e+01
2.689999999999999947e+00, 2.058303607500715060e+01
2.700000000000000178e+00, 2.067122758854187481e+01
2.709999999999999964e+00, 2.075946521425786173e+01
2.720000000000000195e+00, 2.084774883151533587e+01
2.729999999999999982e+00, 2.093607832201766783e+01
2.740000000000000213e+00, 2.102445356979126956e+01
2.750000000000000000e+00, 2.111287446116572397e+01
2.760000000000000231e+00, 2.120134088475408518e+01
2.770000000000000018e+00, 2.128985273143340962e+01
2.780000000000000249e+00, 2.137840989432546124e+01
2.790000000000000036e+00, 2.146701226877762991e+01
2.800000000000000266e+00, 2.155565975234403098e+01
2.810000000000000053e+00, 2.164435224476680020e+01
2.819999999999999840e+00, 2.173308964795757348e+01
2.830000000000000071e+00, 2.182187186597916195e+01
2.839999999999999858e+00, 2.191069880502738343e+01
2.850000000000000089e+00, 2.199957037341310340e+01
2.859999999999999876e+00, 2.208848648154443595e+01
2.870000000000000107e+00, 2.217744704190912941e+01
2.879999999999999893e+00, 2.226645196905710478e+01
2.890000000000000124e+00, 2.235550117958319660e+01
2.899999999999999911e+00, 2.244459459211003249e+01
2.910000000000000142e+00, 2.253373212727109376e+01
2.919999999999999929e+00, 2.262291370769393595e+01
2.930000000000000160e+00, 2.271213925798356925e+01
2.939999999999999947e+00, 2.280140870470599879e+01
2.950000000000000178e+00, 2.289072197637192829e+01
2.959999999999999964e+00, 2.298007900342060239e+01
2.970000000000000195e+00, 2.306947971820382648e+01
2.979999999999999982e+00, 2.315892405497011453e+01
2.990000000000000213e+00, 2.324841194984900028e+01
3.000000000000000000e+00, 2.333794334083549060e+01
3.010000000000000231e+00, 2.342751816777466090e+01
3.020000000000000018e+00, 2.351713637234640331e+01
3.030000000000000249e+00, 2.360679789805030637e+01
3.040000000000000036e+00, 2.369650269019068745e+01
3.050000000000000266e+00, 2.378625069586174234e+01
3.060000000000000053e+00, 2.387604186393285488e+01
3.070000000000000284e+00, 2.396587614503402719e+01
3.080000000000000071e+00, 2.405575349154144504e+01
3.089999999999999858e+00, 2.414567385756317819e+01
3.100000000000000089e+00, 2.423563719892500146e+01
3.109999999999999876e+00, 2.432564347315635800e+01
3.120000000000000107e+00, 2.441569263947643620e+01
3.129999999999999893e+00, 2.450578465878038159e+01
3.140000000000000124e+00, 2.459591949362562247e+01
3.149999999999999911e+00, 2.468609710821832692e+01
3.160000000000000142e+00, 2.477631746839997362e+01
3.169999999999999929e+00, 2.486658054163403975e+01
3.180000000000000160e+00, 2.495688629699282046e+01
3.189999999999999947e+00, 2.504723470514434425e+01
3.200000000000000178e+00, 2.513762573833942326e+01
3.209999999999999964e+00, 2.522805937039879964e+01
3.220000000000000195e+00, 2.531853557670041965e+01
3.229999999999999982e+00, 2.540905433416679671e+01
3.240000000000000213e+00, 2.549961562125251646e+01
3.250000000000000000e+00, 2.559021941793182009e+01
3.260000000000000231e+00, 2.568086570568630478e+01
3.270000000000000018e+00, 2.577155446749273437e+01
3.280000000000000249e+00, 2.586228568781096016e+01
3.290000000000000036e+00, 2.595305935257191621e+01
3.300000000000000266e+00, 2.604387544916575692e+01
3.310000000000000053e+00, 2.613473396643006197e+01
3.320000000000000284e+00, 2.622563489463816211e+01
3.330000000000000071e+00, 2.631657822548755021e+01
3.339999999999999858e+00, 2.640756395208839535e+01
3.350000000000000089e+00, 2.649859206895216346e+01
3.359999999999999876e+00, 2.658966257198031613e+01
3.370000000000000107e+00, 2.668077545845310183e+01
3.379999999999999893e+00, 2.677193072701847143e+01
3.390000000000000124e+00, 2.686312837768104345e+01
3.399999999999999911e+00, 2.695436841179119369e+01
3.410000000000000142e+00, 2.704565083203421949e+01
3.419999999999999929e+00, 2.713697564241959270e+01
3.430000000000000160e+00, 2.722834284827030871e+01
3.439999999999999947e+00, 2.731975245621232062e+01
3.450000000000000178e+00, 2.741120447416405170e+01
3.459999999999999964e+00, 2.750269891132600364e+01
3.470000000000000195e+00, 2.759423577817044304e+01
3.479999999999999982e+00, 2.768581508643117672e+01
3.490000000000000213e+00, 2.777743684909340516e+01
3.500000000000000000e+00, 2.786910108038365408e+01
3.510000000000000231e+00, 2.796080779575980202e+01
3.520000000000000018e+00, 2.805255701190117179e+01
3.530000000000000249e+00, 2.814434874669870723e+01
3.540000000000000036e+00, 2.823618301924523166e+01
3.550000000000000266e+00, 2.832805984982578096e+01
3.560000000000000053e+00, 2.841997925990800766e+01
3.570000000000000284e+00, 2.851194127213267748e+01
3.580000000000000071e+00, 2.860394591030422617e+01
3.589999999999999858e+00, 2.869599319938138748e+01
3.600000000000000089e+00, 2.878808316546792057e+01
3.609999999999999876e+00, 2.888021583580337293e+01
3.620000000000000107e+00, 2.897239123875395350e+01
3.629999999999999893e+00, 2.906460940380344127e+01
3.640000000000000124e+00, 2.915687036154419687e+01
3.649999999999999911e+00, 2.924917414366822754e+01
3.660000000000000142e+00, 2.934152078295831600e+01
3.669999999999999929e+00, 2.943391031327923102e+01
3.680000000000000160e+00, 2.952634276956900550e+01
3.689999999999999947e+00, 2.961881818783027143e+01
3.700000000000000178e+00, 2.971133660512166941e+01
3.709999999999999964e+00, 2.980389805954931859e+01
3.720000000000000195e+00, 2.989650259025836476e+01
3.729999999999999982e+00, 2.998915023742457464e+01
3.740000000000000213e+00, 3.008184104224601185e+01
3.750000000000000000e+00, 3.017457504693476267e+01
3.760000000000000231e+00, 3.026735229470873279e+01
3.770000000000000018e+00, 3.036017282978350096e+01
3.780000000000000249e+00, 3.045303669736424723e+01
3.790000000000000036e+00, 3.054594394363772025e+01
3.800000000000000266e+00, 3.063889461576428275e+01
3.810000000000000053e+00, 3.073188876187001739e+01
3.820000000000000284e+00, 3.082492643103887886e+01
3.830000000000000071e+00, 3.091800767330491340e+01
3.839999999999999858e+00, 3.101113253964454231e+01
3.850000000000000089e+00, 3.110430108196888455e+01
3.859999999999999876e+00, 3.119751335311615748e+01
3.870000000000000107e+00, 3.129076940684412733e+01
3.879999999999999893e+00, 3.138406929782260946e+01
3.890000000000000124e+00, 3.147741308162603247e+01
3.899999999999999911e+00, 3.157080081472604505e+01
3.910000000000000142e+00, 3.166423255448419738e+01
3.919999999999999929e+00, 3.175770835914466161e+01
3.930000000000000160e+00, 3.185122828782700921e+01
3.939999999999999947e+00, 3.194479240051904867e+01
3.950000000000000178e+00, 3.203840075806969878e+01
3.959999999999999964e+00, 3.213205342218192584e+01
3.970000000000000195e+00, 3.222575045540575189e+01
3.979999999999999982e+00, 3.231949192113127367e+01
3.990000000000000213e+00, 3.241327788358176321e+01
4.000000000000000000e+00, 3.250710840780679689e+01
4.009999999999999787e+00, 3.260098355967546269e+01
4.020000000000000462e+00, 3.269490340586959576e+01
4.030000000000000249e+00, 3.278886801387706385e+01
4.040000000000000036e+00, 3.288287745198510947e+01
4.049999999999999822e+00, 3.297693178927373481e+01
4.060000000000000497e+00, 3.307103109560913623e+01
4.070000000000000284e+00, 3.316517544163719577e+01
4.080000000000000071e+00, 3.325936489877700097e+01
4.089999999999999858e+00, 3.335359953921442155e+01
4.099999999999999645e+00, 3.344787943589573587e+01
4.110000000000000320e+00, 3.354220466252129995e+01
4.120000000000000107e+00, 3.363657529353925213e+01
4.129999999999999893e+00, 3.373099140413928154e+01
4.139999999999999680e+00, 3.382545307024643222e+01
4.150000000000000355e+00, 3.391996036851494267e+01
4.160000000000000142e+00, 3.401451337632214234e+01
4.169999999999999929e+00, 3.410911217176239774e+01
4.179999999999999716e+00, 3.420375683364107999e+01
4.190000000000000391e+00, 3.429844744146858204e+01
4.200000000000000178e+00, 3.439318407545439271e+01
4.209999999999999964e+00, 3.448796681650119922e+01
4.219999999999999751e+00, 3.458279574619903940e+01
4.230000000000000426e+00, 3.467767094681949658e+01
4.240000000000000213e+00, 3.477259250130991575e+01
4.250000000000000000e+00, 3.486756049328768370e+01
4.259999999999999787e+00, 3.496257500703455179e+01
4.270000000000000462e+00, 3.505763612749097291e+01
4.280000000000000249e+00, 3.515274394025050242e+01
4.290000000000000036e+00, 3.524789853155422747e+01
4.299999999999999822e+00, 3.534309998828524613e+01
4.310000000000000497e+00, 3.543834839796316771e+01
4.320000000000000284e+00, 3.553364384873867721e+01
4.330000000000000071e+00, 3.562898642938809957e+01
4.339999999999999858e+00, 3.572437622930804935e+01
4.350000000000000533e+00, 3.581981333851008031e+01
4.360000000000000320e+00, 3.591529784761539190e+01
4.370000000000000107e+00, 3.601082984784956409e+01
4.379999999999999893e+00, 3.610640943103734202e+01
4.389999999999999680e+00, 3.620203668959742771e+01
4.400000000000000355e+00, 3.629771171653734996e+01
4.410000000000000142e+00, 3.639343460544833420e+01
4.419999999999999929e+00, 3.648920545050022923e+01
4.429999999999999716e+00, 3.658502434643646239e+01
4.440000000000000391e+00, 3.668089138856901599e+01
4.450000000000000178e+00, 3.677680667277347482e+01
4.459999999999999964e+00, 3.687277029548407370e+01
4.469999999999999751e+00, 3.696878235368879473e+01
4.480000000000000426e+00, 3.706484294492450005e+01
4.490000000000000213e+00, 3.716095216727207173e+01
4.500000000000000000e+00, 3.725711011935164407e+01
4.509999999999999787e+00, 3.735331690031781449e+01
4.520000000000000462e+00, 3.744957260985489000e+01
4.530000000000000249e+00, 3.754587734817221900e+01
4.540000000000000036e+00, 3.764223121599948740e+01
4.549999999999999822e+00, 3.773863431458210016e+01
4.560000000000000497e+00, 3.783508674567655561e+01
4.570000000000000284e+00, 3.793158861154589800e+01
4.580000000000000071e+00, 3.802814001495514162e+01
4.589999999999999858e+00, 3.812474105916678013e+01
4.600000000000000533e+00, 3.822139184793629596e+01
4.610000000000000320e+00, 3.831809248550771940e+01
4.620000000000000107e+00, 3.841484307660920905e+01
4.629999999999999893e+00, 3.851164372644864642e+01
4.639999999999999680e+00, 3.860849454070930165e+01
4.650000000000000355e+00, 3.870539562554548496e+01
4.660000000000000142e+00, 3.880234708757826922e+01
4.669999999999999929e+00, 3.889934903389120535e+01
4.679999999999999716e+00, 3.899640157202608748e+01
4.690000000000000391e+00, 3.909350480997874655e+01
4.700000000000000178e+00, 3.919065885619486522e+01
4.709999999999999964e+00, 3.928786381956583540e+01
4.719999999999999751e+00, 3.938511980942462998e+01
4.730000000000000426e+00, 3.948242693554169591e+01
4.740000000000000213e+00, 3.957978530812091833e+01
4.750000000000000000e+00, 3.967719503779554202e+01
4.759999999999999787e+00, 3.977465623562419950e+01
4.770000000000000462e+00, 3.987216901308691064e+01
4.780000000000000249e+00, 3.996973348208111787e+01
4.790000000000000036e+00, 4.006734975491777107e+01
4.799999999999999822e+00, 4.016501794431743377e+01
4.810000000000000497e+00, 4.026273816340638945e+01
4.820000000000000284e+00, 4.036051052571281161e+01
4.830000000000000071e+00, 4.045833514516293405e+01
4.839999999999999858e+00, 4.055621213607724940e+01
4.850000000000000533e+00, 4.065414161316676456e+01
4.860000000000000320e+00, 4.075212369152923486e+01
4.870000000000000107e+00, 4.085015848664545501e+01
4.879999999999999893e+00, 4.094824611437557138e+01
4.889999999999999680e+00, 4.104638669095541559e+01
4.900000000000000355e+00, 4.114458033299285944e+01
4.910000000000000142e+00, 4.124282715746420536e+01
4.919999999999999929e+00, 4.134112728171059814e+01
4.929999999999999716e+00, 4.143948082343445094e+01
4.940000000000000391e+00, 4.153788790069591386e+01
4.950000000000000178e+00, 4.163634863190934254e+01
4.959999999999999964e+00, 4.173486313583982366e+01
4.969999999999999751e+00, 4.183343153159970029e+01
4.980000000000000426e+00, 4.193205393864512587e+01
4.990000000000000213e+00, 4.203073047677263929e+01
5.000000000000000000e+00, 4.212946126611577569e+01
5.009999999999999787e+00, 4.222824642714169130e+01
5.020000000000000462e+00, 4.232708608064780975e+01
5.030000000000000249e+00, 4.242598034775849669e+01
5.040000000000000036e+00, 4.252492934861948726e+01
5.049999999999999822e+00, 4.262393320240489913e+01
5.060000000000000497e+00, 4.272299202732422430e+01
5.070000000000000284e+00, 4.282210594062924258e+01
5.080000000000000071e+00, 4.292127505862093528e+01
5.089999999999999858e+00, 4.302049949665630635e+01
5.100000000000000533e+00, 4.311977936915518228e+01
5.110000000000000320e+00, 4.321911478960697650e+01
5.120000000000000107e+00, 4.331850587057736846e+01
5.129999999999999893e+00, 4.341795272371498982e+01
5.139999999999999680e+00, 4.351745545975803253e+01
5.150000000000000355e+00, 4.361701418854080714e+01
5.160000000000000142e+00, 4.371662901900030107e+01
5.169999999999999929e+00, 4.381630005918262327e+01
5.179999999999999716e+00, 4.391602741624947015e+01
5.190000000000000391e+00, 4.401581119648452045e+01
5.200000000000000178e+00, 4.411565150529977331e+01
5.209999999999999964e+00, 4.421554844724187205e+01
5.219999999999999751e+00, 4.431550212599835703e+01
5.230000000000000426e+00, 4.441551264440389701e+01
5.240000000000000213e+00, 4.451558010444647095e+01
5.250000000000000000e+00, 4.461570460727349996e+01
5.259999999999999787e+00, 4.471588625319795085e+01
5.270000000000000462e+00, 4.481612514170437578e+01
5.280000000000000249e+00, 4.491642137145494473e+01
5.290000000000000036e+00, 4.501677504029539989e+01
5.299999999999999822e+00, 4.511718624526098864e+01
5.310000000000000497e+00, 4.521765508258236110e+01
5.320000000000000284e+00, 4.531818164769139656e+01
5.330000000000000071e+00, 4.541876603522703704e+01
5.339999999999999858e+00, 4.551940833904102846e+01
5.350000000000000533e+00, 4.562010865220366185e+01
5.360000000000000320e+00, 4.572086706700945058e+01
5.370000000000000107e+00, 4.582168367498278627e+01
5.379999999999999893e+00, 4.592255856688352367e+01
5.389999999999999680e+00, 4.602349183271257260e+01
5.400000000000000355e+00, 4.612448356171740471e+01
5.410000000000000142e+00, 4.622553384239756014e+01
5.419999999999999929e+00, 4.632664276251008317e+01
5.429999999999999716e+00, 4.642781040907493662e+01
5.440000000000000391e+00, 4.652903686838038055e+01
5.450000000000000178e+00, 4.663032222598829435e+01
5.459999999999999964e+00, 4.673166656673949149e+01
5.469999999999999751e+00, 4.683306997475896338e+01
5.480000000000000426e+00, 4.693453253346110898e+01
5.490000000000000213e+00, 4.703605432555490751e+01
5.500000000000000000e+00, 4.713763543304907699e+01
5.509999999999999787e+00, 4.723927593725719021e+01
5.520000000000000462e+00, 4.734097591880273370e+01
5.530000000000000249e+00, 4.744273545762415267e+01
5.540000000000000036e+00, 4.754455463297985318e+01
5.549999999999999822e+00, 4.764643352345315463e+01
5.560000000000000497e+00, 4.774837220695724938e+01
5.570000000000000284e+00, 4.785037076074006279e+01
5.580000000000000071e+00, 4.795242926138912765e+01
5.589999999999999858e+00, 4.805454778483641576e+01
